location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T19:00:00.000Z,2019-04-04T06:00:00+11:00,pm10,7.4,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T19:00:00.000Z,2019-04-04T06:00:00+11:00,so2,0.235,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T18:00:00.000Z,2019-04-04T05:00:00+11:00,pm10,19.8,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T18:00:00.000Z,2019-04-04T05:00:00+11:00,pm25,6.2,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T18:00:00.000Z,2019-04-04T05:00:00+11:00,so2,0.23399999999999999,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T18:00:00.000Z,2019-04-04T05:00:00+11:00,pm10,7.8,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T17:00:00.000Z,2019-04-04T04:00:00+11:00,so2,0.235,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T17:00:00.000Z,2019-04-04T04:00:00+11:00,pm10,7.4,µg/m³,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T17:00:00.000Z,2019-04-04T04:00:00+11:00,pm25,6.2,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T17:00:00.000Z,2019-04-04T04:00:00+11:00,pm10,19.5,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Wagga Wagga Nth,South-west Slopes,AU,2019-04-03T16:00:00.000Z,2019-04-04T03:00:00+11:00,so2,0.237,ppm,-35.1044444,147.3602778,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Albury,South-west Slopes,AU,2019-04-03T16:00:00.000Z,2019-04-04T03:00:00+11:00,pm10,19.1,µg/m³,-36.0516667,146.9741667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
